ID,Source,Severity,Start_Lat,Start_Lng,End_Lat,End_Lng,Street,City,County,State,Zipcode,Country,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-7188810,Source1,2,35.97717,-78.77592,35.97717,-78.77592, Falls Village Ln,Durham,Durham,NC,27703-8527,US,2020-04-21 17:51:00,74.0,74.0,33.0,29.25,10.0,WSW,15.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7193086,Source1,2,35.92409,-78.84664000000002,35.92409,-78.84664000000002,S Miami Blvd,Durham,Durham,NC,27703,US,2020-04-23 09:51:00,59.0,59.0,75.0,29.62,10.0,SW,3.0,0.0,Light Rain,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-7193180,Source1,2,35.98779000000001,-78.90254,35.98779000000001,-78.90254, S Roxboro St,Durham,Durham,NC,27707-1750,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7193200,Source1,2,35.9173,-78.789,35.9173,-78.789, Glenwood Ave,Durham,Durham,NC,27703-8136,US,2020-04-23 16:51:00,64.0,64.0,65.0,29.43,10.0,SSE,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-7195558,Source1,2,35.94467,-79.00188,35.94467,-79.00188, Old Chapel Hill Rd,Durham,Durham,NC,27707-9717,US,,,,,,,,,,,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-7195569,Source1,2,35.94467,-79.00188,35.94467,-79.00188, Old Chapel Hill Rd,Durham,Durham,NC,27707-9717,US,,,,,,,,,,,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-7197549,Source1,1,35.99165,-78.958,35.99165,-78.958,US-15 S,Durham,Durham,NC,27705,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7197550,Source1,2,35.98159000000001,-78.95787,35.98159000000001,-78.95787,US-15 N,Durham,Durham,NC,27705,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7197558,Source1,2,35.98159000000001,-78.95787,35.98159000000001,-78.95787,US-15 N,Durham,Durham,NC,27705,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7197598,Source1,1,36.03017,-78.9612,36.03017,-78.9612, Hillsborough Rd,Durham,Durham,NC,27705-2327,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7200248,Source1,2,35.9173,-78.789,35.9173,-78.789, Glenwood Ave,Durham,Durham,NC,27703-8136,US,2020-04-27 05:51:00,48.0,45.0,86.0,29.47,10.0,W,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
A-7200316,Source1,2,35.91247,-78.78206999999998,35.91247,-78.78206999999998,Glenwood Ave,Durham,Wake,NC,27703,US,2020-04-27 13:51:00,65.0,65.0,42.0,29.63,10.0,NW,10.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-7202537,Source1,4,36.0311,-78.84368,36.0243,-78.85266,I-85 S,Durham,Durham,NC,27704,US,2020-04-28 15:51:00,76.0,76.0,32.0,29.68,10.0,WSW,10.0,0.0,Partly Cloudy,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7204645,Source1,2,36.0285,-78.92833,36.02236,-78.91259000000002,US-15 N,Durham,Durham,NC,27705,US,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7206168,Source1,4,35.97802,-78.85455,35.97802,-78.85455,US-70 W,Durham,Durham,NC,27703,US,2020-02-29 13:51:00,46.0,41.0,31.0,29.62,10.0,NW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7208101,Source1,1,36.0336,-78.83825999999998,36.0336,-78.83825999999998,I-85 S,Durham,Durham,NC,27704,US,2020-03-02 12:51:00,67.0,67.0,27.0,29.62,10.0,SW,18.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7209199,Source1,1,35.97733,-78.87841999999998,35.97733,-78.87841999999998,Durham Fwy S,Durham,Durham,NC,27703,US,2020-03-03 15:51:00,57.0,57.0,89.0,29.29,10.0,SSW,9.0,0.01,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7210345,Source1,2,36.03864,-79.01566,36.03864,-79.01566,I-85 N,Durham,Orange,NC,27705,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7267401,Source1,2,35.97879000000001,-78.7645,35.97879000000001,-78.7645, Wake Forest Rd,Durham,Durham,NC,27703-9779,US,2020-02-18 21:51:00,56.0,56.0,97.0,29.67,7.0,WSW,6.0,0.03,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7267402,Source1,2,35.97879000000001,-78.7645,35.97879000000001,-78.7645, Wake Forest Rd,Durham,Durham,NC,27703-9779,US,2020-02-18 21:51:00,56.0,56.0,97.0,29.67,7.0,WSW,6.0,0.03,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7268785,Source1,1,35.92042,-78.86142,35.92042,-78.86142,Durham Fwy S,Durham,Durham,NC,27709,US,2020-02-19 12:51:00,49.0,45.0,71.0,29.91,10.0,NE,9.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7274046,Source1,2,36.03853,-78.82737,36.03853,-78.82737,I-85 N,Durham,Durham,NC,27704,US,2020-02-24 05:51:00,48.0,45.0,54.0,29.66,10.0,SW,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-7274061,Source1,1,36.02645,-78.94151,36.02645,-78.94151,I-85 N,Durham,Durham,NC,27705,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7274068,Source1,2,35.97272,-78.96088,35.97272,-78.96088,US-15 N,Durham,Durham,NC,27705,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7277486,Source1,1,35.90952,-78.93002,35.90952,-78.93002,I-40 W,Durham,Durham,NC,27713,US,2020-02-27 07:51:00,39.0,32.0,53.0,29.5,10.0,W,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7277488,Source1,1,36.0038,-78.9209,36.0038,-78.9209,Durham Fwy S,Durham,Durham,NC,27705,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7277499,Source1,1,35.90797,-78.93982,35.90797,-78.93982,I-40 W,Durham,Durham,NC,27713,US,2020-02-27 17:51:00,46.0,42.0,31.0,29.59,10.0,W,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7351962,Source1,2,35.87977,-78.83724000000002,35.88648,-78.84358,I-40 W,Durham,Durham,NC,27703,US,2019-10-23 20:51:00,53.0,53.0,77.0,29.74,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7353398,Source1,2,35.9183,-78.86222,35.90634,-78.87033000000002,Durham Fwy S,Durham,Durham,NC,27709,US,2019-10-24 16:51:00,71.0,71.0,39.0,29.79,10.0,S,5.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7353400,Source1,2,35.9183,-78.86222,35.90634,-78.87033000000002,Durham Fwy S,Durham,Durham,NC,27709,US,2019-10-24 16:51:00,71.0,71.0,39.0,29.79,10.0,S,5.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7369496,Source1,2,35.97920999999999,-78.88314,35.97769,-78.87933000000002, Bacon St,Durham,Durham,NC,27703-4038,US,2019-11-05 19:51:00,58.0,58.0,87.0,29.74,10.0,ENE,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7405470,Source1,2,35.89022,-78.84798,35.88768,-78.84503000000002,I-40 W,Durham,Durham,NC,27703,US,2019-09-03 16:51:00,88.0,88.0,46.0,29.52,10.0,E,5.0,0.0,Partly Cloudy,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7405472,Source1,3,36.04365,-78.81883,36.04715,-78.81304,US-15 N,Durham,Durham,NC,27704,US,2019-09-03 18:51:00,86.0,86.0,55.0,29.51,10.0,ENE,5.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7423913,Source1,2,35.948761,-78.836844,35.95089,-78.838476, E US Highway 70,Durham,Durham,NC,27703,US,2019-03-07 07:51:00,30.0,,69.0,30.4,10.0,Calm,,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7425894,Source1,2,35.93524,-78.85854,35.97833,-78.88039,Durham Fwy N,Durham,Durham,NC,27709,US,2019-03-11 06:51:00,55.9,,44.0,30.18,10.0,Calm,,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-7426424,Source1,2,35.98097,-78.887,35.98388,-78.89305,Durham Fwy N,Durham,Durham,NC,27701,US,2019-03-12 08:51:00,46.0,43.1,37.0,30.3,10.0,Variable,5.8,,Mostly Cloudy,False,False,False,True,True,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7428863,Source1,4,36.047165,-79.02519000000002,36.042661,-79.01625, US Highway 70 W,Durham,Durham,NC,27705-9012,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7431355,Source1,2,35.98093,-78.85883000000003,35.98004,-78.85819000000002, S Miami Blvd,Durham,Durham,NC,27703-4510,US,2019-03-22 09:51:00,50.0,,57.0,29.81,10.0,West,12.7,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7432424,Source1,2,35.99087,-78.86296999999998,35.98995,-78.86293,US-70 E,Durham,Durham,NC,27703,US,2019-03-25 18:51:00,57.9,,93.0,29.94,2.0,NNW,3.5,0.04,Rain,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7432425,Source1,2,35.87818,-78.83606999999998,35.87056,-78.82825,I-40 E,Durham,Durham,NC,27703,US,2019-03-25 18:51:00,57.9,,93.0,29.94,2.0,NNW,3.5,0.04,Rain,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7434129,Source1,2,36.01923,-78.90103,36.02408,-78.91498,US-70 W,Durham,Durham,NC,27701,US,2019-03-28 11:51:00,57.0,,47.0,30.43,10.0,SW,4.6,,Partly Cloudy,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7437566,Source1,2,35.93524,-78.85854,35.94295,-78.86075,Durham Fwy N,Durham,Durham,NC,27709,US,2019-01-31 05:51:00,19.0,12.3,54.0,30.4,10.0,NNE,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-7439637,Source1,2,35.99095,-78.90589,35.98801,-78.89777,Durham Fwy S,Durham,Durham,NC,27701,US,2019-02-04 08:51:00,46.9,,77.0,30.07,10.0,Calm,,,Partly Cloudy,False,True,False,True,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-7440526,Source1,2,36.00198,-78.89344200000002,36.005074,-78.89259200000002, N Roxboro St,Durham,Durham,NC,27701-2353,US,2019-02-05 08:51:00,53.1,,69.0,30.06,10.0,Calm,,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7440544,Source1,2,35.88548,-78.84295,35.88203,-78.8397,I-40 E,Durham,Durham,NC,27703,US,2019-02-05 17:51:00,69.1,,53.0,30.03,10.0,Calm,,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-7442221,Source1,2,35.989504,-78.901126,35.99014000000001,-78.90305,Durham Fwy N,Durham,Durham,NC,27701,US,2019-02-07 07:51:00,63.0,,90.0,30.05,10.0,SSW,12.7,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7442965,Source1,2,35.97795,-78.87999,35.97327999999999,-78.8712,Durham Fwy S,Durham,Durham,NC,27703,US,2019-02-08 08:51:00,64.9,,75.0,30.08,10.0,WSW,8.1,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7449096,Source1,3,35.93524,-78.85854,35.94295,-78.86075,Durham Fwy N,Durham,Durham,NC,27709,US,2019-02-18 07:32:00,42.1,39.2,96.0,29.92,9.0,WSW,4.6,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7449101,Source1,2,35.9037,-78.96485,35.90470999999999,-78.95621,I-40 E,Durham,Durham,NC,27713,US,2019-02-18 08:21:00,42.1,39.2,100.0,29.97,6.0,Variable,4.6,,Overcast,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7450289,Source1,4,35.87818,-78.83606999999998,35.87542,-78.83417,I-40 E,Durham,Durham,NC,27703,US,2019-02-20 08:19:00,32.0,23.0,96.0,30.4,1.5,NE,11.5,0.01,Light Rain,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7450290,Source1,4,35.87542,-78.83417,35.87595,-78.82746,I-40 E,Durham,Durham,NC,27703,US,2019-02-20 08:19:00,32.0,23.0,96.0,30.4,1.5,NE,11.5,0.01,Light Rain,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7459354,Source1,3,35.89168,-78.850561,35.87979,-78.83759,I-40 E,Durham,Durham,NC,27709,US,2019-01-08 17:51:00,62.1,,62.0,29.88,10.0,SSW,8.1,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-7462572,Source1,2,36.012131,-78.955149,36.00875,-78.95666,US-15 S,Durham,Durham,NC,27705,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7464624,Source1,3,35.88548,-78.84295,35.88203,-78.8397,I-40 E,Durham,Durham,NC,27703,US,2019-01-17 17:51:00,45.0,,74.0,30.19,10.0,Calm,,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-7468009,Source1,2,35.87818,-78.83606999999998,35.87056,-78.82825,I-40 E,Durham,Durham,NC,27703,US,2019-01-23 08:51:00,37.0,,82.0,30.38,10.0,Calm,,,Overcast,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7472686,Source1,3,36.02236,-78.91259000000002,36.01825,-78.89966,US-15 N,Durham,Durham,NC,27705,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7476250,Source1,3,35.962215,-78.97599,35.96042100000001,-78.979337,Durham Chapel Hill Blvd,Durham,Durham,NC,27707,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7479918,Source1,2,35.89451,-78.8603,35.89318,-78.85472,I-40 W,Durham,Durham,NC,27709,US,2018-12-10 14:51:00,33.1,27.7,78.0,30.08,10.0,NNE,5.8,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7479919,Source1,2,35.88221,-78.83955999999998,35.88552,-78.84268,I-40 W,Durham,Durham,NC,27703,US,2018-12-10 14:51:00,33.1,27.7,78.0,30.08,10.0,NNE,5.8,,Overcast,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7479942,Source1,2,35.89821,-78.86738000000003,35.90424,-78.88314,I-40 W,Durham,Durham,NC,27709,US,2018-12-10 16:51:00,34.0,28.8,75.0,30.12,10.0,NNE,5.8,,Mostly Cloudy,False,False,False,True,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-7480855,Source1,2,35.90246,-78.87943,35.89667,-78.8659,T.W. Alexander Dr,Durham,Durham,NC,27709,US,2018-12-11 08:51:00,30.0,25.2,79.0,30.22,10.0,NNW,4.6,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7480921,Source1,3,35.87818,-78.83606999999998,35.87056,-78.82825,I-40 E,Durham,Durham,NC,27703,US,2018-12-11 20:51:00,34.0,31.0,64.0,30.15,10.0,SW,3.5,,Clear,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7481815,Source1,2,36.002084,-78.863062,36.007939,-78.86581, Muldee St,Durham,Durham,NC,27703,US,2018-12-12 06:51:00,27.0,23.0,85.0,30.22,10.0,SSW,3.5,,Mostly Cloudy,False,False,False,True,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-7481816,Source1,2,35.98093,-78.85883000000003,35.980512,-78.858528, S Miami Blvd,Durham,Durham,NC,27703-4510,US,2018-12-12 06:51:00,27.0,23.0,85.0,30.22,10.0,SSW,3.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-7483921,Source1,3,36.00919000000001,-78.9324,36.00718,-78.92994,Durham Fwy S,Durham,Durham,NC,27701,US,2018-12-14 07:51:00,39.9,36.7,89.0,30.34,10.0,NE,4.6,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7483937,Source1,2,35.88548,-78.84295,35.88203,-78.8397,I-40 E,Durham,Durham,NC,27703,US,2018-12-14 17:51:00,50.0,,100.0,30.11,2.0,ENE,11.5,0.14,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-7483938,Source1,2,35.9077,-78.9412,35.90920999999999,-78.93194,I-40 E,Durham,Durham,NC,27713,US,2018-12-14 17:51:00,50.0,,100.0,30.11,2.0,ENE,11.5,0.14,Light Rain,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-7485699,Source1,2,35.97795,-78.87999,35.97327999999999,-78.8712,Durham Fwy S,Durham,Durham,NC,27703,US,2018-12-17 09:51:00,50.0,,71.0,30.03,10.0,West,8.1,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7487296,Source1,2,35.98375,-78.89319,35.98106,-78.88778,Durham Fwy S,Durham,Durham,NC,27701,US,2018-12-19 07:51:00,30.0,,92.0,30.2,10.0,Calm,,,Mostly Cloudy,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7489749,Source1,2,35.934605,-78.812473,35.937281,-78.816161, E US Highway 70,Durham,Durham,NC,27703,US,2018-12-24 12:51:00,48.9,,38.0,30.25,10.0,WNW,11.5,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7490458,Source1,2,35.93382000000001,-78.81165,35.931186,-78.808015, E US Highway 70,Durham,Durham,NC,27703,US,2018-12-26 06:51:00,27.0,,96.0,30.49,10.0,Calm,,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,Night,Day,Day,Day
A-7490464,Source1,2,35.87818,-78.83606999999998,35.87542,-78.83417,I-40 E,Durham,Durham,NC,27703,US,2018-12-26 15:51:00,50.0,,44.0,30.5,10.0,SE,5.8,,Partly Cloudy,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7490465,Source1,2,35.89100999999999,-78.84926,35.877998,-78.835895,I-40 E,Durham,Durham,NC,27703,US,2018-12-26 15:51:00,50.0,,44.0,30.5,10.0,SE,5.8,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7493784,Source1,2,35.89022,-78.84798,35.88768,-78.84503000000002,I-40 W,Durham,Durham,NC,27703,US,2018-11-01 17:51:00,72.0,,76.0,29.85,10.0,SE,5.8,,Overcast,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7493785,Source1,2,35.90246,-78.87943,35.89667,-78.8659,T.W. Alexander Dr,Durham,Durham,NC,27709,US,2018-11-01 17:51:00,72.0,,76.0,29.85,10.0,SE,5.8,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-7493788,Source1,2,35.9869,-78.89596999999998,35.988753,-78.898951,Durham Fwy N,Durham,Durham,NC,27701,US,2018-11-01 20:51:00,66.9,,97.0,29.86,10.0,South,13.8,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7496032,Source1,2,35.939669,-78.86263000000002,35.939589,-78.858641, Ellis Rd,Durham,Durham,NC,27703-6127,US,2018-11-05 17:51:00,59.0,,96.0,30.09,8.0,North,3.5,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-7496831,Source1,2,36.0331,-78.83936,36.0311,-78.84368,US-15 S,Durham,Durham,NC,27704,US,2018-11-06 07:51:00,69.1,,93.0,29.96,10.0,SSW,12.7,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7500516,Source1,3,35.97472,-78.87254,35.97833,-78.88039,Durham Fwy N,Durham,Durham,NC,27703,US,2018-11-12 09:51:00,46.0,43.9,68.0,30.37,10.0,ENE,4.6,,Overcast,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7500519,Source1,4,35.943606,-78.86702199999998,35.951352,-78.870081, Ellis Rd,Durham,Durham,NC,27703-6120,US,2018-11-12 10:51:00,46.0,42.5,68.0,30.35,10.0,NE,6.9,,Overcast,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-7500520,Source1,4,35.951352,-78.870081,35.943606,-78.86702199999998, Ellis Rd,Durham,Durham,NC,27703-6115,US,2018-11-12 10:51:00,46.0,42.5,68.0,30.35,10.0,NE,6.9,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7508915,Source1,2,35.97472,-78.87254,35.97833,-78.88039,Durham Fwy N,Durham,Durham,NC,27703,US,2018-11-26 08:51:00,53.1,,93.0,29.68,10.0,SSW,8.1,0.0,Overcast,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7509721,Source1,2,36.04732,-78.81308,36.04444,-78.81785,US-15 S,Durham,Durham,NC,27704,US,2018-11-27 07:51:00,34.0,28.8,82.0,29.81,10.0,West,5.8,,Mostly Cloudy,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7509741,Source1,2,35.964291,-78.865257,35.97300999999999,-78.87068000000002,Durham Fwy N,Durham,Durham,NC,27703,US,2018-11-27 16:51:00,44.1,39.5,47.0,29.7,10.0,WNW,8.1,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7509759,Source1,2,35.97472,-78.87254,35.97833,-78.88039,Durham Fwy N,Durham,Durham,NC,27703,US,2018-11-27 19:51:00,36.0,30.3,55.0,29.76,10.0,NNW,6.9,,Partly Cloudy,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
